0	80455.906	50044.062	213283.781	121151.375	174493.109	260223.609	388984.094	508078.688	943339.5	952106.312	880181.562	992691.438	920814.688	1030871.438	922862.875	960787.312	854854.125	897616.562	553728.875	614326.75	647586.25	559243.688	370095.75	334632.688	351681.156	432164.312	467468.875	529602.812	423936.969	565334.438	799022.562	785340.5	619797.812	646753.438	637455.562	653682.25	700825.625	742673.688	832997.812	799077.375	774708.875	786956.25	713259.062	725847.375	708302.625	754816.75	639427.625	719152	850923.5	915715.188	915715.188	915715.188	2025273.25	1802579	1648244.5	1595066.625	1523286.375	1597988.25	1535049.875	1807036.125	1807351.125	1863641.5	2084722.375	1340183.625	1641846.125	1441847.375	2163055	1801136.5	1814044.188	1738256.531	2055353.375	1477524.25	1558379.036	1379629.375	1054822.875	906828.5	1065371.25	1147705.625	1090887.625	1252283.25	864294	1024763.938	776266.812	656388.062	791191.75	1359466.25	1353053	1230217.75	1352377.25	1260922.625	1182581.875	919624	1048181.125	1088417.125	1004556	900201.938	1024888.062	949342.688	936629.062	1025718.625	971020.625	951656.562	1146730.75	1099729.375	1240214	1237724.25	1258860.625	1340788.125	1557748.25	1712190.25	1712190.25	744859.188	739961.75	697561.875	620631.438	458085.969	414397.469	322678.406	550592.562	609036.062	619921.188	532821.188	739314.438	662329.062	712735.75	797433.688	746618.812	806010	998997.125	1108066	1128594	923377.5	964943.062	910143.375	907073.188	892015.5	945283.562	943948.438	987360.062	995996.062	1015438.062	912085.438	853417.75	2115662	2152260.25	2293361.75	2201749.75	2322572.5	1281870.875	1264043.6	918958.2917	1384664.458	1678004.063	1894776.813	1053014.313	1146193.485	1457050.625	1481305.75	1471087.125	1491708.5	1461209.5	1498811.875	1505823.125	1362516.25	1443263.75	1415051.375	1420658.625	1388746.5	1349847.688	1343975.375	1401139.625	1449369.938	1408928.25	1230828.875	1285847.625	1229162	1261214.25	1261214.25	1327375.208	1270147	1333222.563	1214649.25	1415682.75	1435034.688	1590776	1485326.875	1520044.271	1503647.25	1623998.125	1623943.025	1638724.063	1827082	1724939.875
80455.906	0	41316.012	201116.25	127644.625	98145.266	196613.703	330960.062	443559.656	863582	871959.375	800114.438	912813.375	840938.688	950931.125	843200.562	881735.625	775063.562	818265.75	478315.375	538001.375	577459.188	485370.812	299417.688	258901.781	272446.969	351795.125	388423.719	449596.5	350814.25	502013.969	722626.188	712615.75	540264.25	566324.875	557765.75	578086.688	623925.625	670009.5	755841.312	718628.875	694336.125	707093.312	634217.5	645574.375	628318.688	676446.625	561707.062	642366.25	780821	857151.5	857151.5	857151.5	1963232.625	1741718.375	1589287.75	1539774.125	1469661.25	1544461.5	1487385.5	1758547.875	1753297.125	1816371.5	2036339.5	1300770.625	1603719.375	1411886.25	2119445	1766227.125	1796310.188	1710701.313	2027463.813	1459623.75	1537621.411	1347648.875	980077.062	831642.5	987763.812	1071361.25	1019583.625	1176641.5	797071	945557.688	700188.188	582490.125	725338.438	1289328.25	1280221.125	1163464.375	1292066.25	1209235.75	1119873.75	862047.812	987866	1042329.812	964767.562	884568.5	1103876.75	1023885.812	1007550	1097161.375	1037591.938	1014375.312	1213888.125	1170050.875	1308174.875	1309796.25	1336876.75	1414510.125	1629330.125	1631864	1631864	699845.375	687812.812	664655.625	578476.875	418774.625	394453.031	320334.219	533526.125	597533.5	624392	545751.75	750603.875	679869.375	743567.188	826070.438	794357.875	846545.312	1044455.438	1134644.125	1128090.125	844727.812	885740.625	831126.5	827173.938	811663.625	865153.938	863542.75	907005.75	915542.25	935194.812	831630.812	773339.375	2058044	2097386	2241260.75	2151789	2276550.25	1244827.25	1221911.625	867702.375	1339486.042	1635337.813	1860579.313	1009367.25	1091690.36	1377011.438	1401411.375	1391069.625	1411292.625	1380753.5	1418362.125	1425379	1282189.75	1363030.75	1334604.5	1340230.75	1308311.75	1269575.563	1263521	1321040.188	1369059.375	1328686.625	1150551.25	1205774.563	1149158.25	1181485.5	1181485.5	1247607.375	1190992.625	1254384.125	1135097.5	1336199.208	1356361.125	1513077.375	1406908.625	1440261.167	1423648.25	1546003.25	1544530.775	1558768.688	1748746.188	1644513.625
50044.062	41316.012	0	223992.688	139651.656	139266.562	237044.234	370648.656	484479.062	901626.438	909234.375	837603.375	950645.375	878793.75	988640.375	881392.75	920624.562	813082.625	856861.062	519123.656	578528.938	618775.062	526462.125	340731.375	299794.938	311590.188	386616.875	427574.781	487409.938	392034.906	516130.375	749512.375	735312.938	578759.812	602533.125	590081.875	604006.938	651498.5	692645.75	783730.188	754497.562	730869	739777.625	665125.688	679642.375	666053.562	715946.625	601644.812	682691.562	800932.875	867738.062	867738.062	867738.062	2004060.625	1782380.75	1629652.5	1579475	1509013.75	1583802.625	1525355.875	1796762.25	1792770.25	1854289.375	2074557	1336419.5	1639055.75	1444553.25	2156433.75	1800598.5	1782686.531	1702189	2019164.938	1445972.625	1525510.304	1341434.625	1020925.188	872411.375	1027639.188	1111761	1060853.625	1217250	838313.5	984278.062	740740.688	623552.812	766476.438	1330635.75	1321354.125	1204699.75	1332615.625	1248118.125	1160732.875	902061.438	1028374.625	1079778.125	1000395.812	911696.75	1073497	999342.812	986565.562	1075700.125	1020339.375	1000119.375	1196178.5	1149618.625	1289803.75	1287746	1308040.125	1390822.125	1607750.75	1668441.125	1668441.125	736807.25	726603.25	697843.25	614482.812	453589.969	422267.5	340387.125	560679.188	622603.125	642626.5	559856.375	765893.125	692027.062	748980.75	832754.625	790108.875	846649.625	1041766.438	1142657.625	1149118.875	874867.312	916881.875	861925	859916.875	846061.938	898587.375	898285.75	941391.25	950899.938	972176.5	867291.375	810811.75	2098214.25	2137050	2280356.5	2190394	2314193.75	1241477.75	1221624.275	873206.1457	1341165.125	1635502.375	1855752	1010014.828	1099453.172	1410065.063	1434044.125	1424055	1447387	1416202.875	1453524	1461173.375	1316355.125	1396762	1369719.25	1375089.5	1344232.438	1306357.875	1298840.125	1358343.375	1405716.313	1365604.75	1187373.063	1243144.063	1186703.5	1219509.875	1219509.875	1285546.208	1229687.375	1293387.813	1173379	1374514	1395497.625	1552844.875	1446237.625	1477926.563	1461167.125	1575009.625	1576033.05	1591597.813	1778271.313	1679324.75
213283.781	201116.25	223992.688	0	93269	187496.281	162102.438	233038.109	359779.938	868188.875	885521	813434.312	918706.688	848578.312	957361.375	846526.062	874352.688	782849.375	816981.25	452864.25	515603.812	512148.875	448268.188	266094.906	268023.688	312788.812	421578.5	407630.812	479404.375	323243.812	656616.062	818854.5	829542.625	553813.188	604065.312	627971.75	684647.938	719990.688	788446.375	845543.312	752017.625	722142.375	767610.062	710060.312	698000.875	646019.062	666902.25	550738.875	618373.125	907052.688	1014844.062	1014844.062	1014844.062	1846954	1622193.625	1464299.25	1404422.5	1330129	1404443.875	1333760.125	1606175.5	1614093.75	1661322.5	1883353	1131753	1432226.625	1229099.375	1956904.625	1589795.875	1995099.906	1904358.688	2220846.875	1658664.625	1734999.679	1538871.625	930555.875	788419.5	961411.25	1032308.438	948495	1130635.625	710074.875	938943.812	667862.5	539371.625	634098.812	1209136.875	1214576.5	1068981.625	1172728.125	1065812.25	1010026.562	737843.688	871010.688	886779.125	797215.438	688385.625	1076308	960606.188	924852.562	1015241.875	935466.375	898805.125	1111169.25	1081515.625	1207473.125	1227851	1295062.25	1340338.5	1541746.5	1641422.375	1641422.375	544508.875	550405.688	486962.438	418580.375	256605.75	201116.688	119953.367	337861.875	398639.531	424128	350346.031	552557.438	486455.094	563747.562	642283.812	643215.562	680070.938	884228.562	946322.938	927000.812	918390.688	951729.875	900840.312	883254.375	855011.188	914850.438	902398.25	947798	947491.188	950351.125	863061.938	787779.938	1927868.375	1959648.75	2096412.875	2002113.375	2118484.75	1431815.75	1403298.025	1038124	1516246.875	1814617.063	2049020.5	1189239.438	1255042.219	1420845.688	1448248.125	1435284.875	1427900.75	1403969.75	1443839.25	1444795.375	1318080.125	1401566.625	1361470.625	1369348.875	1327857.188	1280726.5	1289410.25	1325796.938	1380342.875	1337655	1163124.375	1211329.313	1153590.125	1179562.25	1179562.25	1245729.208	1179831.333	1237899.875	1130620.875	1328288.417	1336606.313	1481209.625	1383579.125	1438763.896	1424719.25	1616619.625	1598336.6	1602514.938	1814571.938	1671074.25
121151.375	127644.625	139651.656	93269	0	158886.172	191714.359	299555.531	425307.938	905659.188	919337.5	846848.875	955955.5	884646.75	994604.812	884383.688	916806.75	818360.375	856539.062	497590.125	560344.25	573653.875	497629.906	306925.906	289940.906	323676.031	423816.844	432146.812	501243.281	364696.312	619299.625	814238.375	814370.812	584190.375	624680.062	634131.688	673777.188	714699.312	772230.5	844338.25	776242.375	748530.562	779737.375	714482.438	713177.75	675941.75	708505.812	591384.938	665272.062	887262.562	976887.312	976887.312	976887.312	1929569.5	1705486	1548851.125	1491424.875	1418004	1492489.5	1424423.25	1696762.5	1702113.5	1752377.5	1974145.375	1224448.5	1525205.25	1322296.75	2049098.75	1683034.125	1921401.5	1837832.031	2154810.063	1584755.875	1663290.036	1475262.125	989725.875	844400.625	1011926.875	1088025	1015482.062	1189317.75	781262	981468	718620.312	592776	706173.438	1280037.25	1280555.75	1144133	1255413.875	1154244.75	1089690.875	820732.562	952300.938	977384.75	889562.188	779061.062	1038406.375	938962	913036.562	1003388.188	934377.812	905430.188	1110985	1073421.625	1206401.125	1216682.25	1264343.75	1325429.625	1534198.375	1679519.625	1679519.625	634339.625	635996.062	580023.438	508823.969	346080.031	294001.344	202446.641	429530.625	488022.156	503163.844	420504.875	626351.25	553485.688	616039.812	698427.75	672275.5	720934.5	920560.188	1007084.75	1010417.438	925398.5	962553.812	909620.875	898280.438	875629.5	932989.375	925334.188	970139	973746.562	983878.062	889020.75	820515.812	2014030.125	2047534.625	2185806.75	2092373	2210119.25	1372353.5	1348647.3	991438.4373	1465256.458	1761756.813	1988202.75	1135457.969	1213662.906	1443574.563	1469684.25	1457877.25	1462571.625	1435751	1474741	1478309.375	1344088.125	1426623.625	1391560.25	1398478.25	1361011.063	1317299.438	1319718.875	1365174.5	1417143	1375313.5	1198705.375	1250021.688	1192547.75	1221233.5	1221233.5	1287598.833	1225234.708	1285623.563	1173155.375	1372847.417	1385903.688	1535525.125	1434394.125	1480953.479	1465878.5	1627300.625	1616891.3	1625667.563	1827852.75	1701975
174493.109	98145.266	139266.562	187496.281	158886.172	0	109335.758	244328.891	349647.688	770176.562	780131.5	707935.938	819789.125	747944.125	858119.688	749517.625	786659.5	681812.562	723804.5	380311.094	440312.594	480074.406	387228.625	202445.422	160873.047	178414.672	268795.375	293598.781	357656.875	252800.266	470029.469	655584.375	655917.625	446427.938	477644.312	478680.688	514896.75	556060.062	613901.75	686128.5	630179.062	604454.312	626121.562	557998	561607.562	535932.562	580378	464940.438	544927.875	729809.75	828485.188	828485.188	828485.188	1868859.625	1648088.875	1496895.375	1449879.375	1381037.125	1455836.375	1403393.5	1673585.125	1664121.625	1732332	1951239.125	1224312.75	1527822.5	1344146.625	2038164.375	1693037.25	1821313.094	1723624.469	2039263.75	1485486.875	1559597	1356140.5	882010.625	733642.812	890916	973747.312	921686.562	1078779.875	700670.938	850760.25	602429.688	484344.938	629710.75	1191663.375	1182097.375	1067036.75	1199029.5	1122442	1025542.375	771496.812	895162.375	960602.562	889104.188	834561.75	1185331.125	1094356	1070991.125	1161249	1093263.5	1063865.25	1269871.125	1231813.375	1365274.125	1374507.5	1415038.25	1482346.25	1692480.625	1540911.375	1540911.375	620822.375	602331.812	598269.438	503558.469	350266.281	349983.688	302566.75	487387.562	556343.625	601574.5	535239.062	733703.375	671850.062	751167.75	829722.75	823656.062	865487.938	1068352.75	1132844.25	1093375.75	769158.625	807660.125	754059.875	745569.312	726293.562	781837.062	777257.375	821423.625	827779.938	843902.938	743366.438	681237.125	1966283.625	2007441.75	2153223	2065394.875	2193177.25	1246923.75	1216850.775	851108.4793	1329261.708	1627779.313	1864392	1003265.157	1068172.531	1293637.063	1318929.375	1307828.625	1321428.5	1292248.125	1330431.125	1336124.25	1196505.875	1278199.375	1246839.375	1253003.375	1218877.563	1178399.25	1175386.75	1228786.688	1278074.813	1237196.625	1059379.344	1113454.75	1056522	1087889.625	1087889.625	1154147.042	1096136.125	1158942.813	1041030.312	1241991.083	1260659.063	1416315.375	1310866.875	1347283.625	1330921.75	1471388.75	1464376.95	1475707	1672752.938	1557169.25
260223.609	196613.703	237044.234	162102.438	191714.359	109335.758	0	135541.844	248160.719	715279.375	730237.688	657823.312	765687.562	694682.875	804371.125	693873	725366.125	628505.812	665576.125	305928.875	368641.594	388634.125	306754.938	115428.391	105949.93	152017.469	262244.25	246820.531	318161.312	173015.531	523887.094	659502.688	675130.25	395998.875	442844.844	466355.406	528780.312	561274.062	634932.688	685053	592063.812	562926	605521.312	548579.188	536058.938	488215.969	517042.969	399929.406	473626.875	755099.625	877903.688	877903.688	877903.688	1767194.125	1545358.125	1392686	1343516.125	1273881.5	1348689	1294533.5	1564987	1557309.75	1623510.5	1842699	1115134.75	1418669.375	1236817.625	1928934.5	1584252.125	1910335.625	1804400.781	2118738	1575696.625	1646981.232	1434691.125	800978	654550.188	820458.812	897693.312	832148	1000012.25	604071	790048.5	527457.188	402763.594	531085.875	1099825	1095605.875	970037.562	1095571.625	1014383.812	923956.562	665545.812	791334.938	851349.688	780107.5	736844.812	1227261.25	1119273	1085989.125	1176431.625	1097568.25	1060487.25	1273256	1243261.75	1369570.125	1389252.125	1450237.25	1501102.125	1703647.875	1489352.625	1489352.625	511543.094	493647.219	492616.375	395096.375	245555.234	264669.688	249277.859	396058.406	467695.781	528044.062	475363.594	663249.375	610921.125	704460.438	777707	799221.875	828948.438	1034867.625	1072432	1005019.688	756403.312	789635.188	738763.125	721410.625	694142.312	753494.688	742221.812	787486.875	788528	794963.188	703887.312	631737.688	1861441.875	1901142.875	2045817.25	1957280.875	2084244.125	1320946	1285089.175	911736.396	1392376.083	1692173.813	1937950.563	1071676.703	1120391.5	1260952.688	1287977.5	1275355	1273509.75	1247909.75	1287335.75	1289721.875	1159297	1242463	1204518.125	1211938	1172521.688	1127504.875	1132527.5	1174557.375	1227304.188	1185175.75	1009170.187	1059541.063	1001956.25	1030049.5	1030049.5	1096421.042	1033652.354	1093937	981809.25	1181333.583	1194241.25	1344521.375	1242837.375	1290031.542	1274872.125	1454584.5	1437407.4	1442858.063	1652775.5	1514659.625
388984.094	330960.062	370648.656	233038.109	299555.531	244328.891	135541.844	0	127006.805	648988.875	670323.625	599740.625	699245.875	631178.812	737568	627137.812	650103.062	567028.188	596094	234321.906	294469.906	279126.906	223842.859	95455.812	149830.562	199859.125	296840.312	232842.625	300291.938	127022.844	598018.875	671188.438	704631	352412.406	417190.812	468251.719	558325.938	578815	668013.188	689686.5	552811.938	520403.281	588741.188	548839.75	516369.125	441251.688	445876.656	333728.188	392671.75	789394.062	937932.562	937932.562	937932.562	1636331.125	1413609	1259687.5	1208856.75	1138751.375	1213555.5	1159098.125	1429460.75	1422341.75	1488056.375	1707165.125	982394.5	1285955.5	1109697.25	1793975.125	1452899.75	2012753.844	1896270.031	2208192.625	1680372.875	1747859.286	1524924.625	697544.5	556078.312	730968.125	799771.562	717169.5	897623.688	481707.938	714197.375	438527.938	309358.438	406684.125	980582.438	982888.812	845109.25	963437.375	878896.188	793956.75	531534.812	659211.25	716509.125	648464.688	632584.25	1305377.125	1180156	1136225	1225862.125	1135382.125	1089710.75	1308064.875	1287758.75	1404603	1436294.5	1519696.5	1551955.25	1744568.375	1417989.75	1417989.75	378653.125	358123.75	373129.125	267336	140639.812	213479.344	260129.234	315553.469	388748.719	474335.781	447205.844	609453.812	574093.5	685337	748896	807356.438	820463.125	1026588.062	1026117.812	915327.062	744172.5	769808.75	723840.5	695691	658902.125	721411.625	701728.688	747224.938	741284.312	734765.438	658658.625	575392.625	1727795.25	1766454.25	1910523	1821765.375	1948859.75	1406091.75	1363372.2	984411.9373	1463745.625	1763620.25	2020197.313	1151801.844	1180661.219	1214974.75	1243926.875	1229505.75	1208187.125	1187332.125	1227988	1226181.375	1108634.375	1192810	1146899.375	1155839	1110093.75	1059741	1074970.75	1102089.625	1158765.188	1115417.875	943680.2815	988637.2185	930897.188	954412.062	954412.062	1020223.312	951975.354	1008422.407	904953.25	1100624.792	1106127.125	1248772.375	1152359.5	1212810.188	1199270.5	1426844.875	1397112.7	1395170.938	1619784.313	1454427.25
508078.688	443559.656	484479.062	359779.938	425307.938	349647.688	248160.719	127006.805	0	539757.688	564883.375	496922.906	589210.188	524040.969	626852.938	517975.875	535469.75	462599	485717.594	145744.422	193712.469	153194.484	124601.023	152141.344	210469.828	241236.875	301516.281	207492.281	254540.5	126047.602	612761.5	623053.188	671619.75	274162.219	349364.781	421571	531521.375	539820.438	639628.312	634670.562	465633.781	431856.969	518823.156	495681.844	447273.375	352921.312	338139.781	236441.797	279915.906	758366.125	928657.375	928657.375	928657.375	1519704.5	1298528.25	1147356.5	1102229.75	1035094.938	1109786.25	1065771.125	1333217.5	1317140.625	1393595.125	1610121.875	907061.375	1209068.125	1051187.375	1704323	1380310.75	2043497.656	1913967.313	2221784.625	1715356.875	1777691.196	1542362.125	571279	431505.75	608788.375	674568.625	590433.938	771313.938	357002.375	598566.312	319461.688	191358.969	283173.438	854964.875	855995.688	722273.562	849385.188	780304.75	676330.188	424243.594	545618.062	632204.375	581486.688	626809.938	1428840.375	1298638.125	1250809.375	1339805.25	1244530.125	1194902.375	1415031.25	1399367.25	1511335.625	1548600.625	1640425.75	1665652.125	1853321.625	1301464	1301464	315342.094	271898.875	352577	236102.172	193762	300835.812	373898.031	362074.062	429967.75	535257.625	529645.75	664632.688	644935.375	766264.062	821356.375	903576.125	906190.688	1109952.625	1079493.125	923676.438	673210.438	692070.375	651161.938	614960.375	571603.938	635076	609430.312	654213.125	643345.938	628182.875	563779.188	474404.062	1616947.875	1659440.5	1807350.625	1721974.75	1854864.25	1418346.25	1368251.825	987646.083	1460354.167	1758466.625	2025908.625	1160980.344	1168227.219	1113348	1143373.5	1127880.625	1095273.5	1077086	1118260.625	1114151	1004678	1088994.25	1038531.688	1048316.5	999167.5315	946163.063	967027.5	985938.1875	1044371.5	1000558.125	831989.1875	873755.3125	816237.688	837316.188	837316.188	902593.292	832161.4377	886823.031	787505.625	980730.2293	983338.2185	1123537.125	1028705.062	1094269.99	1081318.625	1336299.125	1298246.45	1291646.25	1524835.875	1343443.125
943339.5	863582	901626.438	868188.875	905659.188	770176.562	715279.375	648988.875	539757.688	0	40975.273	69706.766	50517.852	24881.307	89187.383	21859.297	53404.859	88545.023	54502.332	416370.688	354697.75	404458.875	425178.812	602881.812	616584.562	591866.375	522284.469	476792.531	414233.781	545174.25	652669.375	396742.906	490024.531	323753.219	307032.594	364051.281	456850	408550.75	493951.844	368670.125	174568.094	182969.141	259713.406	338030.5	268097.469	235859.891	203136.531	317545.5	259943.906	550466.875	767822.125	767822.125	767822.125	1317864.625	1131285.125	1024577.875	1035627.188	1001729.375	1064580.625	1098379.375	1315835.5	1236730.25	1382417.25	1565495.75	1061545.125	1316004.125	1258904.125	1701200.5	1492929	1943840	1764319.344	2041995.813	1650993.375	1687543.036	1414312.875	262246.812	207855.016	178924.109	279636.719	371887.562	384150.625	392869.094	91894.141	231750.141	350046.5	419153.969	589789.562	530869.125	557639.375	762089.125	833621.75	602161.812	565305.688	570151.562	806165.188	842237.75	1045404.125	1942387.75	1827223.5	1785175.125	1874848.625	1783000.5	1734510.5	1954339.25	1936446	2050723.875	2085165.5	2163244.25	2200941.5	2392115	774076.375	774076.375	686371.562	606019.938	795323	700638.688	730124.625	840328.688	908577.875	881570	939520.312	1056641	1065245	1175601.625	1171306.875	1298261	1345908	1442476.125	1440220.875	1641090.25	1576298.375	1344428.25	306356.125	281630.75	285311.844	223062.578	168026.406	200109.5	150757.312	173669.469	139257.344	90758.484	116211.945	94922.062	1465536.875	1538057.125	1707640.125	1651499.75	1816413.625	1278706.75	1202486.675	868181.6873	1251554.542	1522018.063	1821183.438	1038041.188	952974.5155	577270.375	608468.562	591722.812	559928.938	538403.438	579219.312	577407.188	466659.656	550794.375	498869.094	508558.781	461117.203	412852.4375	427279.781	459659.203	512380.578	469922.562	295216.75	344559.6875	286948.562	317905.875	317905.875	384326.1873	331759.5	397646.469	272062.781	473666.1353	500322.4065	666646.25	553110.562	580066.3802	560942	817537.625	764803.8878	753308.5935	995898.875	805443.312
