10952.03754	12704.18742	13866.98189	15936.14593	16951.61472	18053.2533
14063.73073	16463.29063	19000.90934	19066.82329	17262.91598	17007.75043
16490.98066	19569.73406	19296.25858	21928.86448	22972.20418	24034.06096
20291.90218	23737.24114	25947.30786	27787.67483	30583.2065	32499.94188
14556.22976	17821.40304	20061.8662	23889.88914	26327.43631	27689.42028
10849.18821	12400.43184	12557.85643	15092.73562	16220.04101	17303.87689
11137.73541	13272.28405	13552.19416	16464.60722	17859.931	19342.67377
11036.29016	13333.92901	14008.36927	15435.1493	16427.99321	17424.75421
11568.65613	14239.04292	14598.19072	16302.61661	18473.45432	19552.42974
9020.393921	10121.6975	10620.80563	11951.58579	12803.21799	12779.75987
10323.77436	12586.411	12865.24864	14514.78661	16177.80652	16838.38046
13678.0441	15900.4884	16633.98153	17771.05212	18385.34642	18520.7895
13660.85522	14960.27916	15784.06726	17224.94285	18414.96021	18669.83293
10942.02373	12366.00679	12616.79284	14280.19895	15686.47321	16182.497
10747.66941	13180.97729	13568.21713	15641.3413	16828.77626	17595.93675
11786.39612	13689.11753	14035.80716	15470.23554	16295.40195	16831.42837
9890.857494	11670.50705	12445.70782	13915.90559	14093.4476	14105.64396
9247.238136	11754.53147	12929.20933	14162.57531	13926.16886	13787.52583
12225.83684	14551.85548	14960.18556	16495.90622	16596.84931	16929.09999
10848.8625	12689.07456	13738.36174	15094.94037	16031.42581	16600.90092
11159.3329	12508.85458	12967.95551	14761.58752	16259.77685	16581.27715
12462.05736	13698.41844	15240.61734	16116.26896	18726.7177	17063.83374
14060.21227	15932.74673	18010.46848	18626.80367	17986.64237	17786.64849
13086.97342	15286.36401	17194.7054	18459.97107	18113.9627	17193.10854
2732.43289	6371.457919	6458.732977	7768.629816	8581.006558	9482.870976
3104.084594	7424.454886	7851.641004	8741.935655	9449.371695	10177.25403
3416.86812	8105.012942	8207.303077	9770.426401	10156.55336	11175.71635
4028.59749	9169.067383	10163.19293	12207.96392	13065.43247	14730.78051
4133.167871	9388.04572	9802.730203	12158.55306	12596.43415	13904.95338
3750.335843	10121.85979	11686.79817	12766.65517	14325.14363	16575.67339
3078.150089	7856.805218	8777.975683	10866.90749	11506.21397	13153.05649
3551.413993	8329.448446	9494.104519	12413.18963	13101.87156	14825.00833
2906.614518	7342.428366	7534.514693	8540.852046	9556.861604	10399.61343
2915.568671	6633.96002	6745.39318	8625.374783	8915.972195	10312.64169
1732.68536	4742.488282	5400.810582	6406.65898	7019.875803	8299.953389
3759.714013	8572.32992	9237.593657	12221.05114	13133.91585	15063.51092
3182.35565	7471.975747	8458.83268	10151.07684	10255.02163	11624.84184
3290.061814	9042.979981	10773.38217	12817.24472	13385.47167	15340.14834
2613.696281	6030.023706	6175.403454	7755.234758	7780.02232	8717.895229
3075.305651	7384.116416	7447.444892	9790.061525	9501.867612	10076.31517
8307.839225	10505.41742	11613.40544	15714.51322	14510.75881	16229.84139
10336.57084	12913.1371	13942.61183	17194.32047	16042.79177	18296.28177
11815.21062	14672.27857	16164.78719	16879.59014	16608.21398	18821.91522
14965.09128	17664.96602	20675.2842	25059.27406	23830.69942	29814.09389
11338.75975	13332.98299	14551.72322	18412.16788	17714.36315	20573.35558
16525.30486	19234.57266	20953.45833	25905.00002	22571.15088	27546.57755
15941.59779	17989.94234	21299.44969	24952.03622	25993.20431	27442.20127
10819.79451	12249.06855	13132.16384	15941.30845	15180.54015	15742.0427
9809.066156	11228.10762	12077.70156	13533.01143	13803.70448	14319.67734
11649.03047	13676.46442	15481.51583	16224.98479	17219.40215	18028.51049
9645.934643	11434.40402	13412.78132	14959.4719	14948.27451	15402.25375
9237.473153	10956.37313	11768.64676	13390.50502	14393.27823	15322.17435
9102.240227	10930.71649	12674.81402	14474.17276	14658.70669	15292.33697
9587.547816	10755.449	11930.1098	13256.69824	13968.71463	14508.55428
10140.5236	11305.79559	12001.28884	13808.1551	14406.28676	14995.12518
10994.9326	12850.08813	14433.277	16318.58371	17208.82619	17801.56324
10491.04781	11836.56155	12203.18134	14497.7381	15056.74642	15712.50002
9162.850416	10828.93567	12467.99649	14149.25646	14666.372	15507.26365
8158.469361	9362.057746	11518.17651	13059.2366	13877.69908	14817.56341
8438.186746	9599.70887	11370.59522	12858.24382	13458.9586	14217.13202
9169.141515	10761.32486	13533.42781	14651.0503	15008.93349	15682.71982
7976.00167	9529.141942	11601.86531	13789.45529	14093.56446	14951.81727
7757.410391	9397.021544	10601.27245	12341.38372	13118.74262	14016.34178
10691.07418	12259.32516	14101.83984	16243.98728	16484.7151	16971.03528
8701.539543	10255.08604	11057.7628	12856.15568	13491.26483	14264.44756
7933.87354	9631.617988	10835.96929	12588.33113	12908.2735	13327.12964
10082.23924	11514.07312	13465.80718	15059.54364	15059.51795	15487.40711
6421.958536	7375.985099	11221.94241	12695.41875	13368.92689	14063.45315
7647.98349	3630.489646	4978.870584	4073.095026	3969.605264	3771.560589
11729.91265	4585.004224	4576.697815	4457.325297	4492.642236	4217.36518
10471.23156	4224.29838	4307.736771	4826.362691	4056.910596	3845.855135
9749.666146	4249.073181	4285.711107	4204.236894	4074.432169	3830.5603
7228.118788	3315.693572	3360.690326	3105.29768	2921.900285	2684.394936
8374.795161	3619.515438	4063.135495	4118.910518	4165.439536	3922.180441
9966.207625	4018.708434	3884.847133	3785.459993	3786.327265	3512.796658
13330.46494	6341.127705	5689.463082	5437.57937	4414.762144	4049.270029
10064.67242	4543.550283	4658.538037	4388.076447	3869.104233	3511.091262
13914.42528	5228.219974	4819.014184	4792.95924	5133.855514	4959.810602
7175.84798	3139.525538	3280.552433	3221.24023	3387.302893	3284.562986
9022.664044	4011.892612	4557.59216	5162.307694	5167.831637	4940.733347
8718.284745	3871.377965	4427.751247	4799.879901	4850.751644	4554.926088
5218.372293	5417.822408	6617.854469	7150.891327	8641.583193	11514.31262
5625.893675	6532.598012	8492.764044	9753.317612	12423.33685	17330.00503
13198.23468	14037.72341	14631.89169	16687.59677	17479.84207	18150.11381
15077.91845	15263.96729	16504.35555	18447.96328	19341.0353	19314.18434
15045.54237	13503.33065	14632.30265	16613.3176	17696.76366	18885.59775
14944.59333	15588.02839	16494.37032	18941.73213	19710.25954	20597.49058
9442.450289	14006.18645	14653.99709	17055.73425	18804.57509	20172.81448
12336.63368	12912.36205	14029.05936	16463.70821	18343.01093	19447.37038
11689.65039	13537.22949	13972.48936	16831.17684	18780.41255	19724.74694
14665.98018	15610.3767	15781.89784	18027.54075	19567.44175	20476.86688
13779.22651	13065.06261	14223.43888	15435.2118	16382.98432	17191.12293
12109.43461	12135.27476	12363.45254	13920.98666	14691.97971	15364.48114
13382.83154	12703.76777	13036.86918	14834.82396	15597.3964	16511.14942
12638.68531	12290.22957	13893.0852	16258.20288	16804.50374	17354.13037
10561.82758	10099.94169	11203.81136	12821.67699	13399.85074	13700.74003
12317.68955	8848.30291	9654.812011	10964.87443	11423.82143	12336.87051
8987.987279	7860.146941	8873.493168	10051.24733	9836.329774	10281.72809
8599.768033	8673.997221	8937.674631	10215.208	10531.05409	11026.85148
8708.779215	8249.360094	8389.133991	9107.529045	10133.85929	10964.63736
8184.641727	6858.91524	7927.866343	8149.799413	8895.703203	9348.908374
7723.221494	7876.336771	8646.2166	9752.300784	9869.139665	10400.71174
8738.079346	8595.219624	9374.66997	10548.52826	10999.17686	11623.34046
19486.28169	22214.81705	28465.73693	17052.97824	18342.63378	20969.58524
7714.509359	8679.854935	8872.372463	11687.04667	12491.03619	14095.49224
8003.780656	10598.49272	12021.16501	12400.72339	12397.20625	13776.6516
8923.182558	9850.902743	10255.4212	12257.44433	13177.96744	15196.00548
8325.191079	9492.216405	9776.523124	12278.35587	13459.95764	15602.47413
11226.60556	9435.539822	7760.589253	10846.85179	11155.87114	11875.78362
10114.54089	11169.39273	11491.79308	14923.45309	16806.58675	19505.77532
11225.88622	12422.96265	14270.75283	15792.62137	16919.54457	19428.93712
11327.60216	12351.34479	12768.40377	15245.38676	16508.05991	19019.55125
10802.19306	10992.38581	11860.54343	15190.43458	15810.6151	17680.02595
9255.8745	10100.27764	10890.86761	13876.86349	15265.0826	17694.75799
8246.547278	9395.595729	10174.40446	12678.8312	13906.34192	15954.81073
2242.345085	2928.750665	2844.763284	4689.659052	5302.632848	5940.073268
2047.419453	2715.977681	3372.559414	4348.646229	5118.738403	5843.119493
3607.681853	4588.66187	4732.648654	7110.194811	7542.556818	8414.164839
2335.900456	3017.284951	3069.977305	4926.888525	4922.629092	5866.947086
2402.249988	3189.072646	3123.023603	5709.647061	5957.964036	6880.708794
18578.30842	19831.20795	22039.34711	21454.06183	25808.95181	27757.99317
15592.62461	16074.19183	17214.67208	16114.28007	19040.65399	21394.67341
15418.41645	16095.54657	17397.53689	16573.41222	19215.14017	20740.12233
16202.56651	16635.73767	17728.92235	16697.51719	20636.30615	23178.74051
17021.03765	17642.37031	19061.3822	18039.30148	21794.30809	23417.25259
17865.18895	17914.42939	18671.74495	17514.54534	20782.54289	22061.13341
22830.87008	23903.1933	26228.69921	47925.7971	30368.70207	34174.83932
15274.81389	16008.18774	17349.05103	31221.48785	19448.89976	21328.72462
7870.308711	7905.490025	8438.133679	9749.795457	9774.888714	9802.216142
8064.301629	8258.185754	8875.572604	9585.999533	10250.80743	10818.91025
8624.886729	8540.813629	10818.29976	11805.69326	12396.98159	12382.01811
8712.22461	9117.416177	10087.60391	11587.25911	12853.07169	13831.64586
8309.362258	8685.272838	9637.534022	10766.62574	11344.2728	12407.9698
7849.697916	8243.265278	9136.230962	10589.30071	11058.82708	11892.50291
8292.680664	8555.860434	8427.629522	8902.884586	9001.275883	9900.164182
7908.732945	8389.902815	9438.715208	11406.3792	11414.59112	12421.75728
7545.715819	8116.651693	9254.233514	10215.48107	11164.34986	12204.22733
7803.350307	8052.429451	8522.833696	9315.188267	9467.128959	10298.94622
7831.7143	8244.776498	9287.887278	10554.29831	11230.17491	12045.85549
8193.817267	8650.057532	9611.479199	11214.91592	11244.70448	12598.07988
8327.990762	8719.664906	10244.34017	11723.10016	12509.34764	13394.61998
8085.331985	8346.689023	9199.614077	10266.59061	10780.83452	11908.31402
7751.863616	7954.448708	8952.280981	10397.45284	11170.96756	12096.73681
7384.264831	7550.637864	8459.372447	10172.8176	10797.99061	11659.90222
9443.069073	9374.472654	10056.49679	11847.79226	12165.13278	12736.42625
10051.38203	10848.25369	12139.46634	14241.76547	14867.92197	16581.04513
10707.11803	11462.08248	12782.48379	13946.33032	14444.9119	16765.24927
9168.935129	9584.623408	10406.31033	11559.51014	11799.85731	13588.71071
10559.67455	11436.52891	12096.47763	14070.486	14955.86403	16867.85627
10765.5415	11659.48869	12332.30201	14344.79427	15247.43791	17196.70349
8884.802297	9752.555303	10842.86232	13325.1136	14462.05412	16656.54138
10164.69	11275.06884	12732.72909	14786.88065	15528.86784	18286.28368
8757.808934	9749.770985	10086.05481	12347.92177	12351.96406	14546.55669
7686.462234	8268.298482	9127.772409	11242.45677	11922.19606	12671.16291
8782.912751	9360.697407	10538.88889	12174.11803	12684.64118	13912.03596
7558.023778	8017.343952	8733.163026	9731.267219	10496.61249	11222.5164
5874.972881	6257.947281	6794.41116	8162.450123	8928.09331	9915.868731
7536.207354	7917.848976	8497.534971	9940.907974	10541.091	11475.42648
7137.167529	7490.822301	7713.820268	9072.524985	9064.922828	9579.100912
7483.002701	7891.256087	8877.929426	10657.71207	11999.13869	12252.35084
8948.786576	9516.41122	11035.16295	13991.0038	16603.76034	15799.25611
8892.295663	8928.603226	10171.2432	11747.08334	12895.86859	13282.88782
8021.800124	8181.049246	9108.296623	10774.97135	12074.88605	12825.34307
10143.88186	9268.939271	9317.411639	11100.68339	11676.80379	12104.95808
7230.842039	6919.355608	7425.411054	7515.178339	8916.3667	9102.093009
